"type","period","household","individual","adm0","adm1_dep","adm2_dep","reason","adm1_arr","adm2_arr","ADM2_ID","adm3_arr","ADM3_ID2","adm0_arr"
"idp","in 2014",19,76,"Nigeria","YOBE","GUJBA","Insurgency","ZAMFARA","BUKKUYUM","NGA037004","ZARUMMAI","NGA037004409","Nigeria"
"idp","in 2014",26,102,"Nigeria","YOBE","GUJBA","Clash","ZAMFARA","BUKKUYUM","NGA037004","ZARUMMAI","NGA037004409","Nigeria"
"idp","in 2014",14,70,"Nigeria","ZAMFARA","GUMMI","Natural Disaster","ZAMFARA","GUMMI","NGA037006","BIRNIN TUDU","NGA037006603","Nigeria"
"idp","in 2014",49,186,"Nigeria","ZAMFARA","GUMMI","Insurgency","ZAMFARA","GUMMI","NGA037006","BIRNIN TUDU","NGA037006603","Nigeria"
"idp","in 2014",27,135,"Nigeria","BORNO","GWOZA","Natural Disaster","ZAMFARA","GUMMI","NGA037006","MAGAJIN GARI","NGA037006609","Nigeria"
"idp","in 2014",58,227,"Nigeria","BORNO","GWOZA","Insurgency","ZAMFARA","GUMMI","NGA037006","MAGAJIN GARI","NGA037006609","Nigeria"
"idp","in 2014",19,76,"Nigeria","BORNO","GWOZA","Natural Disaster","ZAMFARA","GUMMI","NGA037006","UBANDAWAKI","NGA037006611","Nigeria"
"idp","in 2014",54,213,"Nigeria","BORNO","GWOZA","Insurgency","ZAMFARA","GUMMI","NGA037006","UBANDAWAKI","NGA037006611","Nigeria"
"idp","in 2014",56,141,"Nigeria","BORNO","DAMBOA","Natural Disaster","ZAMFARA","GUSAU","NGA037007","GALADIMA","NGA037007701","Nigeria"
"idp","in 2014",483,3148,"Nigeria","BORNO","DAMBOA","Insurgency","ZAMFARA","GUSAU","NGA037007","GALADIMA","NGA037007701","Nigeria"
"idp","in 2014",202,1274,"Nigeria","ZAMFARA","MARU","Clash","ZAMFARA","GUSAU","NGA037007","MADA","NGA037007703","Nigeria"
"idp","in 2015",58,141,"Nigeria","BORNO","DAMBOA","Clash","ZAMFARA","KAURA NAMODA","NGA037008","KUNGURKI","NGA037008806","Nigeria"
"idp","in 2015",102,388,"Nigeria","BORNO","DAMBOA","Insurgency","ZAMFARA","KAURA NAMODA","NGA037008","KUNGURKI","NGA037008806","Nigeria"
"idp","in 2015",14,63,"Nigeria","BORNO","DAMBOA","Insurgency","ZAMFARA","KAURA NAMODA","NGA037008","KURYA MADARO","NGA037008807","Nigeria"
"idp","in 2015",134,562,"Nigeria","ZAMFARA","BIRNIN MAGAJI","Clash","ZAMFARA","KAURA NAMODA","NGA037008","S/BAURA/S/MAFARA","NGA037008810","Nigeria"
"idp","Before 2014",46,186,"Nigeria","ZAMFARA","MARADUN","Clash","ZAMFARA","MARADUN","NGA037009","FARU / MAGAMI","NGA037009903","Nigeria"
"idp","Before 2014",50,334,"Nigeria","ZAMFARA","MARADUN","Insurgency","ZAMFARA","MARADUN","NGA037009","FARU / MAGAMI","NGA037009903","Nigeria"
"idp","Before 2014",61,238,"Nigeria","ZAMFARA","MARADUN","Natural Disaster","ZAMFARA","MARADUN","NGA037009","FARU / MAGAMI","NGA037009903","Nigeria"
"idp","Before 2014",15,72,"Nigeria","YOBE","DAMATURU","Clash","ZAMFARA","MARADUN","NGA037009","KAYA","NGA037009907","Nigeria"
"idp","Before 2014",46,322,"Nigeria","YOBE","DAMATURU","Insurgency","ZAMFARA","MARADUN","NGA037009","KAYA","NGA037009907","Nigeria"
"idp","Before 2014",90,556,"Nigeria","YOBE","DAMATURU","Natural Disaster","ZAMFARA","MARADUN","NGA037009","KAYA","NGA037009907","Nigeria"
"idp","in 2014",82,421,"Nigeria","ZAMFARA","MARU","Insurgency","ZAMFARA","MARU","NGA037010","MARU","NGA037010008","Nigeria"
"idp","in 2014",130,520,"Nigeria","ZAMFARA","MARU","Clash","ZAMFARA","MARU","NGA037010","MARU","NGA037010008","Nigeria"
"idp","in 2014",42,210,"Nigeria","BORNO","GWOZA","Clash","ZAMFARA","MARU","NGA037010","RUWAN DORAWA","NGA037010010","Nigeria"
"idp","in 2014",90,302,"Nigeria","BORNO","GWOZA","Insurgency","ZAMFARA","MARU","NGA037010","RUWAN DORAWA","NGA037010010","Nigeria"
"idp","in 2015",871,4355,"Nigeria","ZAMFARA","SHINKAFI","Natural Disaster","ZAMFARA","SHINKAFI","NGA037011","JANGERU","NGA037011104","Nigeria"
"idp","in 2015",14,49,"Nigeria","ZAMFARA","SHINKAFI","Insurgency","ZAMFARA","SHINKAFI","NGA037011","SHINKAFI NORTH","NGA037011108","Nigeria"
"idp","in 2015",1880,11280,"Nigeria","ZAMFARA","SHINKAFI","Natural Disaster","ZAMFARA","SHINKAFI","NGA037011","SHINKAFI NORTH","NGA037011108","Nigeria"
"idp","in 2015",174,869,"Nigeria","ZAMFARA","SHINKAFI","Insurgency","ZAMFARA","SHINKAFI","NGA037011","SHINKAFI SOUTH","NGA037011109","Nigeria"
"idp","in 2015",656,5187,"Nigeria","ZAMFARA","SHINKAFI","Clash","ZAMFARA","SHINKAFI","NGA037011","SHINKAFI SOUTH","NGA037011109","Nigeria"
"idp","in 2015",72,437,"Nigeria","ZAMFARA","SHINKAFI","Natural Disaster","ZAMFARA","SHINKAFI","NGA037011","SHANAWA","NGA037011110","Nigeria"
"idp","in 2014",35,146,"Nigeria","ZAMFARA","TALATA MAFARA","Clash","ZAMFARA","TALATA MAFARA","NGA037012","MORAI","NGA037012205","Nigeria"
"idp","in 2014",60,224,"Nigeria","ZAMFARA","TALATA MAFARA","Natural Disaster","ZAMFARA","TALATA MAFARA","NGA037012","MORAI","NGA037012205","Nigeria"
"idp","in 2014",81,357,"Nigeria","ZAMFARA","TALATA MAFARA","Insurgency","ZAMFARA","TALATA MAFARA","NGA037012","MORAI","NGA037012205","Nigeria"
"idp","Before 2014",20,96,"Nigeria","BORNO","MAFA","Clash","ZAMFARA","TALATA MAFARA","NGA037012","SHIYAR GALADIMA","NGA037012209","Nigeria"
"idp","Before 2014",51,166,"Nigeria","BORNO","MAFA","Insurgency","ZAMFARA","TALATA MAFARA","NGA037012","SHIYAR GALADIMA","NGA037012209","Nigeria"
"idp","Before 2014",52,189,"Nigeria","BORNO","MAFA","Natural Disaster","ZAMFARA","TALATA MAFARA","NGA037012","SHIYAR GALADIMA","NGA037012209","Nigeria"
"idp","in 2014",113,237,"Nigeria","ZAMFARA","TSAFE","Clash","ZAMFARA","TSAFE","NGA037013","YANDOTON DAJI","NGA037013303","Nigeria"
"idp","in 2014",125,429,"Nigeria","ZAMFARA","TSAFE","Natural Disaster","ZAMFARA","TSAFE","NGA037013","YANDOTON DAJI","NGA037013303","Nigeria"
"idp","in 2014",62,283,"Nigeria","ZAMFARA","TSAFE","Clash","ZAMFARA","TSAFE","NGA037013","TSAFE","NGA037013308","Nigeria"
"idp","in 2014",189,798,"Nigeria","ZAMFARA","TSAFE","Insurgency","ZAMFARA","TSAFE","NGA037013","TSAFE","NGA037013308","Nigeria"
"idp","in 2015",55,416,"Nigeria","ZAMFARA","ZURMI","Natural Disaster","ZAMFARA","ZURMI","NGA037014","DOLE","NGA037014403","Nigeria"
"idp","in 2014",53,316,"Nigeria","ZAMFARA","ZURMI","Clash","ZAMFARA","ZURMI","NGA037014","GALADIMA/YANRUWA","NGA037014404","Nigeria"
"idp","in 2014",149,881,"Nigeria","ZAMFARA","ZURMI","Natural Disaster","ZAMFARA","ZURMI","NGA037014","GALADIMA/YANRUWA","NGA037014404","Nigeria"
"idp","in 2015",47,220,"Nigeria","ZAMFARA","ZURMI","Clash","ZAMFARA","ZURMI","NGA037014","KWASHBAWA","NGA037014406","Nigeria"
"idp","Before 2014",1055,14370,"Cameroon","Extreme-Nord","Mayo-Danay","Natural Disaster","Extreme-Nord","Mayo-Danay","CM0403","Kai-Kai","CM040301","Cameroon"
"retourne","Before 2014",950,4750,"Cameroon","Extreme-Nord","Mayo-Danay","Unknown","Extreme-Nord","Mayo-Danay","CM0403","Kai-Kai","CM040301","Cameroon"
"idp","In in 2014",395,3122,"Cameroon","Extreme-Nord","Mayo-Danay","Natural Disaster","Extreme-Nord","Mayo-Danay","CM0403","Kai-Kai","CM040301","Cameroon"
"retourne","In in 2014",454,2267,"Cameroon","Extreme-Nord","Mayo-Danay","Unknown","Extreme-Nord","Mayo-Danay","CM0403","Kai-Kai","CM040301","Cameroon"
"refugie","In in 2014",121,605,"Nigeria","BORNO","BORNO","Conflict","Extreme-Nord","Mayo-Danay","CM0403","Maga","CM040302","Cameroon"
"idp","In in 2014",78,640,"Cameroon","Extreme-Nord","Mayo-Sava","Conflict","Extreme-Nord","Mayo-Danay","CM0403","Maga","CM040302","Cameroon"
"retourne","In in 2014",1,12,"Nigeria","BORNO","BORNO","Unknown","Extreme-Nord","Mayo-Danay","CM0403","Maga","CM040302","Cameroon"
"idp","Before 2014",496,2695,"Cameroon","Extreme-Nord","Mayo-Danay","Natural Disaster","Extreme-Nord","Mayo-Danay","CM0403","Maga","CM040302","Cameroon"
"idp","in 2015",240,1200,"Cameroon","Extreme-Nord","Mayo-Danay","Conflict","Extreme-Nord","Mayo-Danay","CM0403","Gueme","CM040306","Cameroon"
"retourne","in 2015",10,50,"Cameroon","Extreme-Nord","Mayo-Sava","Unknown","Extreme-Nord","Mayo-Danay","CM0403","Gueme","CM040306","Cameroon"
"idp","In in 2014",100,500,"Cameroon","Extreme-Nord","Mayo-Danay","Conflict","Extreme-Nord","Mayo-Danay","CM0403","Gueme","CM040306","Cameroon"
"retourne","Before 2014",10,50,"Cameroon","Extreme-Nord","Mayo-Sava","Unknown","Extreme-Nord","Mayo-Danay","CM0403","Gueme","CM040306","Cameroon"
"refugie","Before 2014",15,75,"Chad","Mayo Kebbi Est","Mayo Kebbi Est","Natural Disaster","Extreme-Nord","Mayo-Danay","CM0403","Gueme","CM040306","Cameroon"
"idp","in 2015",152,760,"Cameroon","Extreme-Nord","Mayo-Danay","Conflict","Extreme-Nord","Mayo-Danay","CM0403","Gueme","CM040306","Cameroon"
"retourne","In in 2014",15,75,"Cameroon","Extreme-Nord","Mayo-Sava","Unknown","Extreme-Nord","Mayo-Danay","CM0403","Gueme","CM040306","Cameroon"
"idp","Before 2014",45,225,"Cameroon","Extreme-Nord","Mayo-Danay","Conflict","Extreme-Nord","Mayo-Danay","CM0403","Gueme","CM040306","Cameroon"
"retourne","in 2015",1,3,"Cameroon","Extreme-Nord","Mayo-Sava","Unknown","Extreme-Nord","Mayo-Danay","CM0403","Yagoua","CM040309","Cameroon"
"idp","Before 2014",71,387,"Cameroon","Extreme-Nord","Mayo-Danay","Natural Disaster","Extreme-Nord","Mayo-Danay","CM0403","Yagoua","CM040309","Cameroon"
"refugie","In in 2014",1,4,"Chad","Logone Occidental","Logone Occidental","other","Extreme-Nord","Mayo-Danay","CM0403","Yagoua","CM040309","Cameroon"
"idp","Before 2014",359,1619,"Cameroon","Extreme-Nord","Mayo-Danay","Natural Disaster","Extreme-Nord","Mayo-Danay","CM0403","Guere","CM040310","Cameroon"
"retourne","Before 2014",320,1475,"Cameroon","Extreme-Nord","Mayo-Danay","Unknown","Extreme-Nord","Mayo-Danay","CM0403","Guere","CM040310","Cameroon"
"retourne","In in 2014",20,150,"Nigeria","other_nig","Nigeria (Unprecis","Unknown","Extreme-Nord","Mayo-Danay","CM0403","Gobo","CM040311","Cameroon"
"idp","In in 2014",70,280,"Cameroon","Extreme-Nord","Mayo-Danay","Natural Disaster","Extreme-Nord","Mayo-Danay","CM0403","Gobo","CM040311","Cameroon"
"refugie","in 2015",89,495,"Nigeria","other_nig","Nigeria (Unprecis","Conflict","Extreme-Nord","Mayo-Danay","CM0403","Gobo","CM040311","Cameroon"
"retourne","in 2015",7,35,"Cameroon","Extreme-Nord","Mayo-Sava","Unknown","Extreme-Nord","Mayo-Danay","CM0403","Gobo","CM040311","Cameroon"
"idp","in 2015",41,260,"Cameroon","Extreme-Nord","Mayo-Danay","Natural Disaster","Extreme-Nord","Mayo-Danay","CM0403","Gobo","CM040311","Cameroon"
"retourne","Before 2014",31,205,"Cameroon","Extreme-Nord","Mayo-Sava","Unknown","Extreme-Nord","Mayo-Danay","CM0403","Gobo","CM040311","Cameroon"
"refugie","in 2015",61,355,"Nigeria","other_nig","Nigeria (Unprecis","Conflict","Extreme-Nord","Mayo-Danay","CM0403","Gobo","CM040311","Cameroon"
"idp","Before 2014",119,612,"Cameroon","Extreme-Nord","Mayo-Danay","Natural Disaster","Extreme-Nord","Mayo-Danay","CM0403","Gobo","CM040311","Cameroon"
"refugie","In in 2014",150,850,"Nigeria","other_nig","Nigeria (Unprecis","Conflict","Extreme-Nord","Mayo-Danay","CM0403","Gobo","CM040311","Cameroon"
"idp","in 2015",239,1712,"Cameroon","Extreme-Nord","Mayo-Sava","Conflict","Extreme-Nord","Mayo-Sava","CM0405","Kolofata","CM040501","Cameroon"
"idp","in 2015",340,1700,"Cameroon","Extreme-Nord","Mayo-Sava","Conflict","Extreme-Nord","Mayo-Sava","CM0405","Kolofata","CM040501","Cameroon"
"refugie","in 2015",22,110,"Nigeria","BORNO","BORNO","Conflict","Extreme-Nord","Mayo-Sava","CM0405","Kolofata","CM040501","Cameroon"
"idp","in 2015",180,750,"Cameroon","Extreme-Nord","Mayo-Sava","Conflict","Extreme-Nord","Mayo-Sava","CM0405","Kolofata","CM040501","Cameroon"
"idp","in 2015",419,2079,"Cameroon","Extreme-Nord","Mayo-Sava","Conflict","Extreme-Nord","Mayo-Sava","CM0405","Mora","CM040502","Cameroon"
"idp","In in 2014",642,3180,"Cameroon","Extreme-Nord","Mayo-Sava","Conflict","Extreme-Nord","Mayo-Sava","CM0405","Mora","CM040502","Cameroon"
"idp","in 2015",419,2079,"Cameroon","Extreme-Nord","Mayo-Sava","Conflict","Extreme-Nord","Mayo-Sava","CM0405","Mora","CM040502","Cameroon"
"idp","in 2015",987,4890,"Cameroon","Extreme-Nord","Mayo-Sava","Conflict","Extreme-Nord","Mayo-Sava","CM0405","Mora","CM040502","Cameroon"
"idp","in 2015",21,356,"Cameroon","Extreme-Nord","Mayo-Sava","Conflict","Extreme-Nord","Mayo-Sava","CM0405","Tokombere","CM040503","Cameroon"
"idp","in 2015",10,336,"Cameroon","Extreme-Nord","Mayo-Sava","Conflict","Extreme-Nord","Mayo-Sava","CM0405","Tokombere","CM040503","Cameroon"
"idp","In in 2014",300,706,"Cameroon","Extreme-Nord","Mayo-Sava","Conflict","Extreme-Nord","Mayo-Sava","CM0405","Tokombere","CM040503","Cameroon"
"idp","in 2015",13,306,"Cameroon","Extreme-Nord","Mayo-Sava","Conflict","Extreme-Nord","Mayo-Sava","CM0405","Tokombere","CM040503","Cameroon"
"idp","In in 2014",18,119,"Cameroon","Extreme-Nord","Mayo-Sava","Conflict","Extreme-Nord","Diamare","CM0401","Maroua III","CM040101","Cameroon"
"refugie","Before 2014",1,5,"Nigeria","BORNO","BORNO","Conflict","Extreme-Nord","Diamare","CM0401","Maroua II","CM040102","Cameroon"
"idp","In in 2014",22,205,"Cameroon","Extreme-Nord","Mayo-Sava","Conflict","Extreme-Nord","Diamare","CM0401","Maroua II","CM040102","Cameroon"
"idp","in 2015",92,552,"Cameroon","Extreme-Nord","Diamare","Conflict","Extreme-Nord","Diamare","CM0401","Pette","CM040103","Cameroon"
"retourne","Before 2014",8,45,"Nigeria","other_nig","Nigeria (Unprecis","Unknown","Extreme-Nord","Diamare","CM0401","Pette","CM040103","Cameroon"
"idp","In in 2014",292,2134,"Cameroon","Extreme-Nord","Diamare","Conflict","Extreme-Nord","Diamare","CM0401","Pette","CM040103","Cameroon"
"retourne","In in 2014",24,144,"CAR","other_caf","CAR (Unprecised)","Unknown","Extreme-Nord","Diamare","CM0401","Dargala","CM040104","Cameroon"
"idp","in 2015",30,150,"Cameroon","Extreme-Nord","Mayo-Sava","Conflict","Extreme-Nord","Diamare","CM0401","Bogo","CM040105","Cameroon"
"refugie","in 2015",7,35,"Nigeria","BORNO","BORNO","Conflict","Extreme-Nord","Diamare","CM0401","Bogo","CM040105","Cameroon"
"idp","In in 2014",10,50,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Diamare","CM0401","Bogo","CM040105","Cameroon"
"idp","In in 2014",20,105,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Diamare","CM0401","Meri","CM040107","Cameroon"
"refugie","In in 2014",0,1,"Nigeria","other_nig","Nigeria (Unprecis","Conflict","Extreme-Nord","Diamare","CM0401","Gazawa","CM040108","Cameroon"
"idp","In in 2014",13,90,"Cameroon","Extreme-Nord","Mayo-Tsanaga","Conflict","Extreme-Nord","Diamare","CM0401","Gazawa","CM040108","Cameroon"
"idp","in 2015",4,27,"Cameroon","Extreme-Nord","Mayo-Sava","Conflict","Extreme-Nord","Diamare","CM0401","Gazawa","CM040108","Cameroon"
"refugie","In in 2014",4,13,"Nigeria","BORNO","BORNO","Conflict","Extreme-Nord","Diamare","CM0401","Maroua I","CM040109","Cameroon"
"idp","In in 2014",33,170,"Cameroon","Extreme-Nord","Mayo-Sava","Conflict","Extreme-Nord","Diamare","CM0401","Maroua I","CM040109","Cameroon"
"retourne","In in 2014",4,20,"Nigeria","other_nig","Nigeria (Unprecis","Unknown","Extreme-Nord","Mayo-Kani","CM0404","Moulvoudaye","CM040402","Cameroon"
"retourne","in 2015",4,20,"Nigeria","other_nig","Nigeria (Unprecis","Unknown","Extreme-Nord","Mayo-Kani","CM0404","Moulvoudaye","CM040402","Cameroon"
"refugie","Before 2014",2,10,"CAR","other_caf","CAR (Unprecised)","other","Extreme-Nord","Mayo-Kani","CM0404","Moulvoudaye","CM040402","Cameroon"
"retourne","Before 2014",7,35,"Nigeria","other_nig","Nigeria (Unprecis","Unknown","Extreme-Nord","Mayo-Kani","CM0404","Moulvoudaye","CM040402","Cameroon"
"refugie","In in 2014",5,12,"Nigeria","ADAMAWA","ADAMAWA","Conflict","Extreme-Nord","Mayo-Kani","CM0404","Kaele","CM040406","Cameroon"
"retourne","In in 2014",1,4,"CAR","Bangui","Bangui","Unknown","Extreme-Nord","Mayo-Kani","CM0404","Kaele","CM040406","Cameroon"
"refugie","in 2015",3,7,"Nigeria","ADAMAWA","ADAMAWA","Conflict","Extreme-Nord","Mayo-Kani","CM0404","Kaele","CM040406","Cameroon"
"refugie","in 2015",105,525,"Nigeria","BORNO","BORNO","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Waza","CM040201","Cameroon"
"idp","in 2015",179,895,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Waza","CM040201","Cameroon"
"refugie","In in 2014",271,1355,"Nigeria","BORNO","BORNO","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Waza","CM040201","Cameroon"
"retourne","in 2015",15,75,"Cameroon","Extreme-Nord","Logone-Et-Chari","Unknown","Extreme-Nord","Logone-Et-Chari","CM0402","Waza","CM040201","Cameroon"
"idp","in 2015",150,750,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Waza","CM040201","Cameroon"
"idp","in 2015",28,138,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Goulfey","CM040202","Cameroon"
"idp","In in 2014",120,600,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Goulfey","CM040202","Cameroon"
"idp","in 2015",99,497,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Goulfey","CM040202","Cameroon"
"retourne","in 2015",9,63,"Nigeria","BORNO","BORNO","Unknown","Extreme-Nord","Logone-Et-Chari","CM0402","Blangoua","CM040203","Cameroon"
"idp","In in 2014",586,2831,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Blangoua","CM040203","Cameroon"
"retourne","In in 2014",28,196,"Nigeria","BORNO","BORNO","Unknown","Extreme-Nord","Logone-Et-Chari","CM0402","Blangoua","CM040203","Cameroon"
"idp","in 2015",212,2274,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Blangoua","CM040203","Cameroon"
"retourne","in 2015",21,147,"Nigeria","BORNO","BORNO","Unknown","Extreme-Nord","Logone-Et-Chari","CM0402","Blangoua","CM040203","Cameroon"
"idp","Before 2014",186,1783,"Cameroon","Extreme-Nord","Logone-Et-Chari","Natural Disaster","Extreme-Nord","Logone-Et-Chari","CM0402","Blangoua","CM040203","Cameroon"
"idp","Before 2014",102,664,"Cameroon","Extreme-Nord","Logone-Et-Chari","Natural Disaster","Extreme-Nord","Logone-Et-Chari","CM0402","Logone-Birni","CM040204","Cameroon"
"retourne","in 2015",88,490,"Cameroon","Extreme-Nord","Logone-Et-Chari","Unknown","Extreme-Nord","Logone-Et-Chari","CM0402","Logone-Birni","CM040204","Cameroon"
"idp","in 2015",14,100,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Logone-Birni","CM040204","Cameroon"
"idp","in 2015",11,70,"Cameroon","Extreme-Nord","Mayo-Sava","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Logone-Birni","CM040204","Cameroon"
"idp","in 2015",304,2177,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Logone-Birni","CM040204","Cameroon"
"idp","in 2015",1715,8565,"Cameroon","Extreme-Nord","Mayo-Sava","Natural Disaster","Extreme-Nord","Logone-Et-Chari","CM0402","Zina","CM040205","Cameroon"
"retourne","in 2015",1610,8050,"Cameroon","Extreme-Nord","Mayo-Danay","Unknown","Extreme-Nord","Logone-Et-Chari","CM0402","Zina","CM040205","Cameroon"
"idp","in 2015",770,3850,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Kousseri","CM040206","Cameroon"
"idp","in 2015",760,3800,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Kousseri","CM040206","Cameroon"
"idp","in 2015",2000,10000,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Kousseri","CM040206","Cameroon"
"idp","in 2015",82,410,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Darak","CM040207","Cameroon"
"idp","in 2015",234,1170,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Darak","CM040207","Cameroon"
"idp","Before 2014",628,3140,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Darak","CM040207","Cameroon"
"idp","in 2015",152,760,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Darak","CM040207","Cameroon"
"idp","In in 2014",209,1045,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Darak","CM040207","Cameroon"
"idp","in 2015",268,1340,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Fotokol","CM040208","Cameroon"
"retourne","in 2015",850,4250,"Cameroon","Extreme-Nord","Logone-Et-Chari","Unknown","Extreme-Nord","Logone-Et-Chari","CM0402","Fotokol","CM040208","Cameroon"
"refugie","in 2015",276,1284,"Nigeria","BORNO","BORNO","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Fotokol","CM040208","Cameroon"
"idp","In in 2014",1007,5035,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Fotokol","CM040208","Cameroon"
"refugie","In in 2014",876,4063,"Nigeria","BORNO","BORNO","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Fotokol","CM040208","Cameroon"
"retourne","in 2015",478,2390,"Cameroon","Extreme-Nord","Logone-Et-Chari","Unknown","Extreme-Nord","Logone-Et-Chari","CM0402","Fotokol","CM040208","Cameroon"
"idp","in 2015",200,1000,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Fotokol","CM040208","Cameroon"
"refugie","in 2015",248,1153,"Nigeria","BORNO","BORNO","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Fotokol","CM040208","Cameroon"
"retourne","in 2015",50,250,"Cameroon","Extreme-Nord","Logone-Et-Chari","Unknown","Extreme-Nord","Logone-Et-Chari","CM0402","Makary","CM040209","Cameroon"
"idp","in 2015",365,1850,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Makary","CM040209","Cameroon"
"idp","In in 2014",2746,16478,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Makary","CM040209","Cameroon"
"retourne","in 2015",500,2500,"Cameroon","Extreme-Nord","Logone-Et-Chari","Unknown","Extreme-Nord","Logone-Et-Chari","CM0402","Makary","CM040209","Cameroon"
"idp","in 2015",3289,13672,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Makary","CM040209","Cameroon"
"idp","in 2015",400,2000,"Cameroon","Extreme-Nord","Logone-Et-Chari","Conflict","Extreme-Nord","Logone-Et-Chari","CM0402","Makary","CM040209","Cameroon"
